,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,cost_matrix
852,1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,23,0,0,6,7,6,13.85714286,0,0,6,6,6,14.16666667,0,10.8,1.4,1.74,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
853,2,12,1,12,1,1,1,1,14,10,10,0,0,0,1,1,1,34,0,0,8,8,7,13.84285714,0,0,8,8,7,13.84285714,0,12.7,3.7,-1.7,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
854,1,8,4,7,1,1,1,13,14,6,6,1,0,1,0,1,0,18,0,0,5,12,0,0.0,0,0,5,8,0,0.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
855,1,1,3,15,1,1,1,1,29,5,2,1,1,0,1,1,0,21,0,0,6,6,5,11.8,0,0,6,9,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
856,1,1,1,10,1,1,1,1,14,5,4,1,0,0,1,1,0,22,0,0,6,6,6,12.66666667,0,0,6,6,6,13.83333333,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
857,1,12,1,4,1,9,1,22,1,10,11,0,0,0,1,1,0,28,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
858,1,3,4,7,1,1,1,13,27,5,7,1,0,0,1,1,0,23,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
859,1,1,1,15,1,1,1,19,28,1,4,0,0,0,1,1,0,20,0,0,6,11,4,10.75,0,0,6,13,2,10.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
860,1,9,2,7,1,1,1,1,2,6,5,1,0,0,1,1,0,18,0,0,5,7,5,12.6,0,0,5,9,3,13.25,0,13.9,-0.3,0.79,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
861,1,12,2,9,1,9,1,13,28,10,10,1,0,1,0,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
862,1,15,1,5,1,14,1,1,14,6,9,0,0,0,1,1,0,21,0,2,7,7,2,12.0,0,5,9,10,7,12.14285714,0,12.4,0.5,1.79,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
863,1,12,1,14,1,1,1,23,14,10,9,0,0,1,0,1,0,25,0,0,6,7,3,14.0,0,0,6,9,2,14.5,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
864,1,15,1,6,1,14,1,1,1,6,5,1,1,0,0,1,0,19,0,2,6,6,6,14.0,0,1,6,11,6,13.5,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
865,1,1,4,12,1,1,1,1,1,5,11,1,0,0,1,1,1,18,0,0,7,7,7,14.68285714,0,0,8,9,8,15.05555556,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
866,1,12,1,7,1,3,1,1,28,12,12,0,0,0,1,1,0,29,0,0,3,3,0,0.0,3,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
867,1,12,1,7,1,12,1,22,28,4,8,0,0,0,1,1,1,29,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
868,1,9,1,11,1,1,1,13,14,5,6,0,0,0,1,1,0,20,0,0,6,7,6,13.85714286,0,0,6,7,5,12.8,0,16.2,0.3,-0.92,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
869,1,1,1,2,1,1,1,13,1,10,8,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
870,1,1,1,11,1,1,1,1,1,29,44,0,0,0,1,1,0,20,0,0,6,8,6,13.14285714,0,0,6,7,6,12.5,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
871,2,12,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,33,0,0,5,14,1,18.0,0,0,5,9,2,13.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
872,1,13,1,17,0,1,1,13,14,6,6,0,0,0,1,1,0,30,0,11,15,15,13,11.46153846,0,6,11,15,10,11.58333333,1,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
873,1,1,1,13,1,1,1,1,1,2,2,0,0,0,1,1,1,21,0,0,7,14,5,11.2,0,0,8,11,6,11.58333333,0,16.2,0.3,-0.92,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
874,1,1,1,4,1,1,1,1,14,32,45,0,0,1,1,1,0,18,0,0,6,6,5,15.0,0,0,6,8,4,14.5,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
875,1,1,1,12,1,1,1,23,28,10,10,0,0,0,1,1,1,19,0,0,7,9,7,14.24444444,0,0,8,12,8,12.23333333,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
876,1,8,1,5,1,1,1,23,14,10,10,0,0,0,1,1,1,21,0,0,6,8,4,11.5,0,0,6,7,5,11.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
877,1,12,2,13,1,1,1,13,14,5,6,0,0,0,1,1,1,25,0,0,7,7,2,10.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
878,1,1,2,14,1,1,1,13,14,8,11,0,0,0,1,1,0,19,0,0,5,7,3,12.33333333,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
879,1,15,1,5,1,14,1,13,1,10,4,1,0,0,1,1,0,23,0,2,7,8,5,12.2,0,5,9,10,7,12.14285714,1,16.2,0.3,-0.92,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
880,1,8,2,5,1,1,1,23,28,10,9,1,0,0,1,1,1,19,0,0,6,6,6,13.66666667,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
881,1,1,1,2,1,1,1,3,2,3,6,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
882,1,12,1,4,1,1,1,13,27,10,7,0,0,1,0,1,0,31,0,0,6,15,1,11.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
883,1,12,1,4,1,1,1,22,27,5,8,0,0,1,0,1,0,32,0,0,6,8,3,13.0,0,4,10,14,6,11.42857143,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
884,1,7,2,12,1,1,1,2,28,5,10,1,0,0,1,0,1,19,0,0,8,12,7,12.6,0,0,8,12,7,12.6,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
885,1,13,1,15,1,6,1,19,24,1,1,1,0,0,1,0,0,34,0,8,10,11,10,12.2,0,5,10,12,9,12.33333333,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
886,1,7,6,15,1,1,1,23,12,1,1,1,0,0,1,0,0,21,0,0,6,6,6,13.16666667,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
887,1,14,2,10,1,1,1,22,27,10,8,1,0,0,1,0,1,53,0,4,7,16,6,11.0,0,2,7,9,7,11.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
888,1,1,1,12,1,1,1,13,14,5,8,0,0,0,1,0,1,19,0,0,7,7,7,14.01428571,0,0,8,8,8,15.35,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
889,1,1,3,15,1,1,1,23,28,10,6,0,0,0,1,0,1,20,0,0,6,9,4,13.0,0,0,6,13,4,11.25,0,10.8,1.4,1.74,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
890,1,1,2,15,1,1,1,1,14,10,10,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,14.66666667,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
891,1,12,1,2,1,1,1,22,28,28,44,0,0,0,0,0,0,32,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
892,1,14,1,12,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,8,8,7,14.42857143,0,0,8,8,7,14.42857143,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
893,1,4,1,3,0,3,1,22,10,10,5,0,0,0,0,0,0,26,0,0,5,9,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
894,1,13,1,6,1,14,1,1,1,5,8,1,0,0,1,0,0,26,0,11,18,45,18,11.83333333,10,9,13,27,13,12.46153846,5,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
895,2,15,1,17,0,14,1,1,27,5,10,0,0,0,0,0,0,21,0,0,5,12,3,11.33333333,0,0,5,10,1,13.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
896,1,8,1,15,1,1,1,22,27,6,6,0,0,0,1,0,0,18,0,0,6,9,6,12.5,0,0,6,9,6,13.0,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
897,1,14,1,5,1,14,1,13,27,6,10,1,0,0,1,0,1,21,0,4,12,12,12,13.33333333,0,5,12,12,11,12.54545455,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
898,1,1,1,11,1,1,1,23,14,10,6,1,0,0,1,0,0,21,0,0,6,10,6,10.83333333,0,0,6,10,4,11.0,0,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
899,1,8,1,14,1,1,1,13,14,8,8,0,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
900,1,8,1,9,1,1,1,13,14,10,8,0,0,0,1,0,0,19,0,0,5,7,2,10.0,0,0,5,11,2,14.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
901,1,14,2,10,1,1,1,23,28,6,6,0,0,0,1,0,1,19,0,0,6,8,6,11.42857143,0,0,6,11,5,11.2,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
902,1,4,1,12,1,3,1,22,28,8,8,1,0,0,1,0,0,27,0,0,8,8,8,12.8875,0,0,8,8,8,12.8875,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
903,1,1,2,12,1,1,1,22,1,10,5,1,0,0,1,0,1,18,0,0,7,7,6,12.95,0,0,7,7,6,12.95,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
904,1,1,2,9,1,1,1,13,14,10,10,1,0,0,1,0,0,20,0,0,5,12,1,10.0,2,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
905,1,1,3,12,1,1,1,1,1,6,6,1,0,0,1,0,1,19,0,0,7,7,7,13.09428571,0,0,8,8,8,12.55,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
906,1,1,4,14,1,1,1,1,1,8,8,1,0,0,1,0,0,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
907,1,8,2,10,1,1,1,13,28,8,7,1,0,0,1,0,1,19,0,0,6,12,5,11.71428571,0,0,6,11,6,11.0,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
908,1,8,5,10,1,1,1,13,1,6,6,1,0,0,1,0,0,20,0,0,6,8,4,11.25,0,0,6,15,3,10.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
909,1,1,1,2,1,1,1,23,14,8,11,0,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
910,1,1,1,16,1,1,1,22,27,10,6,0,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,6,6,13.33333333,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
911,1,1,1,6,1,1,1,13,1,6,5,1,0,0,1,0,0,20,0,0,5,7,4,12.75,0,0,5,5,5,13.4,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
912,2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,0,0,38,0,0,5,6,5,10.6,0,0,5,9,2,11.0,0,12.7,3.7,-1.7,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
913,4,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,42,0,0,6,8,5,11.2,0,0,6,6,6,12.0,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
914,1,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
915,1,6,1,15,1,1,12,13,14,5,6,1,0,0,1,0,0,22,1,0,6,6,6,13.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
916,2,12,1,17,0,1,1,19,24,12,12,1,0,0,1,0,0,28,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
917,2,12,1,3,0,7,1,22,27,9,11,1,0,0,1,0,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
918,2,15,1,4,1,14,1,22,28,10,5,0,0,0,1,0,0,43,0,0,6,8,6,14.16666667,0,0,6,9,6,15.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
919,6,12,1,3,0,1,1,22,1,10,8,0,0,0,1,0,1,41,0,0,6,10,5,12.83333333,0,0,6,6,6,12.33333333,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
920,4,12,1,3,0,12,1,22,27,10,4,0,0,0,1,0,1,29,0,0,6,11,4,11.75,0,0,6,9,5,10.4,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
921,1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,35,0,0,6,8,6,10.83333333,0,0,6,7,6,11.5,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
922,1,8,6,10,1,1,1,1,3,5,3,1,0,0,1,0,0,18,0,0,6,8,4,11.75,0,0,6,8,4,12.25,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
923,1,12,1,12,1,12,1,22,27,10,7,0,0,0,0,0,1,39,0,0,7,14,3,11.5,0,0,7,9,2,10.5,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
924,4,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,37,0,0,5,14,2,10.0,0,0,5,7,3,11.33333333,0,12.7,3.7,-1.7,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
925,1,12,1,12,1,1,1,22,27,10,8,1,0,0,1,0,1,26,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
926,1,4,1,6,1,3,1,13,15,5,12,1,0,0,1,0,0,32,0,0,5,8,1,14.0,2,0,5,12,0,0.0,4,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
927,2,12,1,3,0,1,1,22,27,7,9,0,0,1,1,0,0,37,0,3,8,12,7,11.375,0,2,7,10,6,12.16666667,0,13.9,-0.3,0.79,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
928,1,12,1,6,1,1,1,22,14,29,35,1,0,1,1,0,0,28,0,0,6,17,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
929,1,1,1,10,1,1,1,13,27,1,1,1,0,0,1,0,0,19,0,0,6,10,0,0.0,4,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
930,1,1,5,9,1,1,1,22,28,8,8,1,0,0,1,0,0,18,0,0,5,9,1,11.0,0,0,5,9,2,12.5,0,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
931,1,1,1,16,1,1,1,13,28,10,10,0,0,0,1,0,1,19,0,0,7,10,6,13.0,0,0,7,7,7,13.28571429,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
932,2,4,1,14,1,3,1,22,27,8,8,0,0,0,1,0,0,32,0,4,11,15,8,13.6,0,2,8,10,8,15.11111111,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
933,2,12,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,31,0,0,5,8,3,11.0,0,0,5,9,2,11.5,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
934,1,12,1,12,1,1,1,3,1,3,6,1,0,0,1,0,0,34,0,0,8,11,7,11.70571429,0,0,8,11,7,11.70571429,0,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
935,1,1,3,2,1,1,1,1,1,4,4,1,0,0,1,0,0,20,0,6,12,12,12,13.25,0,4,11,14,11,14.33333333,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
936,1,12,1,12,1,12,1,23,28,10,10,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
937,1,15,1,17,0,14,1,22,27,7,7,0,0,0,1,0,0,31,0,2,6,8,6,12.0,0,2,7,8,7,13.42857143,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
938,1,1,1,15,1,1,1,13,28,5,11,1,0,0,1,0,0,18,0,0,6,7,6,12.66666667,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
939,4,12,1,3,0,12,1,22,27,12,8,0,0,0,0,0,0,31,0,0,6,8,5,11.4,0,0,6,9,3,11.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
940,1,1,3,15,1,1,1,13,14,6,6,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,12.4,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
941,1,1,1,10,1,1,1,22,14,10,5,1,0,0,1,0,1,19,0,0,6,8,6,14.0,0,0,6,8,6,12.28571429,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
942,2,12,1,10,1,12,1,22,27,10,10,1,0,0,1,0,0,31,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
943,1,4,1,6,1,3,1,1,14,10,11,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
944,1,7,1,13,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,7,7,7,15.28571429,0,0,8,8,8,16.075,0,12.4,0.5,1.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
945,1,8,2,11,1,1,1,22,27,8,8,1,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
946,1,1,1,9,1,1,1,3,14,4,4,0,0,1,1,1,0,19,0,0,5,7,5,13.6,0,0,5,11,5,12.83333333,5,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
947,1,8,2,15,1,1,1,3,5,1,3,1,0,0,0,1,1,22,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
948,2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,32,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
949,1,12,1,9,1,1,1,22,3,10,3,0,0,0,1,1,0,61,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
950,1,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,30,0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
951,2,12,1,17,0,1,1,22,27,10,10,0,0,1,0,1,0,45,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
952,1,15,1,4,1,14,1,1,14,5,9,0,0,0,1,1,0,20,0,0,6,7,6,13.57142857,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
953,1,9,5,12,1,1,1,13,1,2,11,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
954,1,13,1,7,1,1,1,3,1,3,10,1,0,0,1,1,0,26,0,4,10,14,4,11.25,0,4,11,11,4,12.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
955,1,8,4,14,1,1,1,1,1,5,12,1,0,0,1,1,0,19,0,0,5,6,3,13.33333333,0,0,5,5,1,11.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
956,1,8,1,15,1,1,1,13,27,10,10,0,0,0,1,1,1,19,0,0,6,6,6,12.0,0,0,6,7,6,11.66666667,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
957,1,1,3,15,1,1,1,23,1,10,5,1,0,0,1,1,0,19,0,0,6,6,6,12.5,0,0,6,7,5,13.0,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
958,1,1,1,9,1,1,1,1,14,6,6,1,0,0,1,1,1,19,0,0,5,6,5,13.2,0,0,5,6,5,12.66666667,0,16.2,0.3,-0.92,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
959,1,1,3,14,1,1,1,11,9,1,1,1,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,4,4,0,0.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
960,1,12,1,14,1,1,1,19,24,1,1,1,0,0,0,1,0,28,0,0,5,7,3,11.66666667,0,0,5,8,2,11.5,1,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
961,1,14,1,9,1,1,1,22,27,10,10,0,0,0,1,1,0,24,0,10,15,16,15,13.46666667,1,10,14,14,14,13.64285714,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
962,1,1,1,8,1,1,1,3,1,3,5,0,0,0,1,1,0,18,0,0,5,7,3,13.66666667,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
963,1,1,2,7,1,1,1,23,28,6,6,0,0,0,1,1,0,18,0,0,5,9,2,11.66666667,0,0,5,9,2,12.5,2,7.6,2.6,0.32,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
964,1,1,1,15,1,1,1,1,3,4,8,1,0,0,1,1,1,18,0,0,6,7,6,11.66666667,0,0,6,12,5,10.2,0,12.4,0.5,1.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
965,1,15,1,4,1,14,1,4,1,3,9,0,0,0,1,1,0,21,0,0,6,9,5,13.4,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
966,2,12,1,17,0,1,1,13,27,10,6,0,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
967,1,12,1,4,1,9,1,22,14,10,11,0,0,0,1,1,0,58,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
