age,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,days_since_joining,last_visit_hour,membership_tier,has_referral,gender,region_category,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
40.0,6.0,133.79,20865.48,8.0,550.36,1037.0,4.0,1.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,5
48.0,13.0,463.45,85817.62,6.0,785.17,932.0,21.0,4.0,0.0,F,Village,Gift Vouchers/Coupons,Both,Wi-Fi,No,Yes,Yes,Solved,User Friendly Website,1
20.0,13.4,58.22,4064.06,29.0,1256.5952204788814,519.0,10.0,1.0,0.0,M,Town,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,4
23.0,21.0,166.77,26771.64,13.0,763.42,679.0,9.0,2.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,3
29.0,5.0,45.9,32101.06,30.90135761760632,606.5272809254533,1077.0,7.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,5
61.0,10.8,732.44,48659.71,28.0,1087.1757013864255,1071.0,15.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,4
30.0,11.0,121.25,45583.71,6.0,757.11,270.0,23.0,2.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved in Follow-up,No reason specified,3
30.0,10.0,344.49,20933.9,1.0,707.31,942.0,7.0,4.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,User Friendly Website,2
20.0,5.0,232.84,42237.64,28.0,276.4072025923873,112.0,19.0,2.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,Yes,No Information Available,Poor Website,4
59.0,5.0,846.93,39564.54,26.0,509.26,180.0,12.0,0.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,5
53.0,11.0,557.84,18847.53,12.0,674.08,214.0,4.0,0.0,1.0,F,Village,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,No Information Available,Poor Product Quality,5
24.0,7.0,84.97,35556.45,24.0,774.94,957.0,12.0,5.0,1.0,M,Village,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Customer Service,3
36.0,5.0,334.63,40236.66,18.0,675.88,252.0,15.0,0.0,1.0,F,City,Without Offers,Smartphone,Mobile_Data,Yes,Yes,Yes,Unsolved,Poor Customer Service,5
55.0,12.0,291.94,93271.98119999998,5.0,713.99,878.0,11.0,3.0,0.0,F,City,Without Offers,Smartphone,Fiber_Optic,Yes,Yes,No,Not Applicable,User Friendly Website,2
61.0,12.0,320.48,21855.53,9.0,715.48,171.0,20.0,5.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Solved in Follow-up,Poor Website,3
10.0,10.0,214.37,62455.04,-10.663377871601535,788.9219999999999,364.0,14.0,2.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,User Friendly Website,2
27.0,15.4,128.54,19106.49,13.0,720.27,480.0,21.0,4.0,1.0,M,Village,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,3
32.0,13.0,65.74,27420.25,15.0,670.14,940.0,1.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,5
32.0,9.0,30.74,25761.3,23.0,653.72,715.0,1.0,2.0,1.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,Poor Product Quality,4
47.0,21.0,122.35,7292.38,42.3867537120143,710.93,95.0,22.0,1.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,Yes,Solved,Poor Product Quality,4
30.0,24.0,79.2,20232.62,13.0,203.93802012997952,994.0,0.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,4
18.0,18.0,-878.1839619482653,46957.62,12.2,792.89,775.0,5.0,3.0,1.0,F,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Customer Service,3
40.0,9.0,512.46,37322.76,-7.38486097150512,782.56,474.0,9.0,4.0,1.0,M,Village,Without Offers,Desktop,Wi-Fi,No,Yes,Yes,No Information Available,Poor Product Quality,3
50.0,12.0,733.48,34141.67,23.0,795.89,164.0,8.0,4.0,1.0,F,Village,Without Offers,Smartphone,Wi-Fi,Yes,Yes,Yes,Unsolved,Too many ads,3
41.0,20.0,152.99,27882.44,15.0,595.1085641150013,328.0,0.0,2.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
55.0,9.0,67.35,12067.78,7.0,939.4375917314962,278.0,14.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved,Poor Website,5
39.0,14.0,163.55,36389.24,28.0,386.7205619723616,1001.0,7.0,3.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,No reason specified,4
27.0,4.0,295.57,89808.11,5.0,821.35,818.0,21.0,5.0,1.0,F,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,Reasonable Price,1
42.0,13.2,113.51,31592.1,5.0,349.8166424285096,686.0,3.0,4.0,0.0,F,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Customer Service,3
41.0,14.6,32.57,43169.58,20.0,555.94,833.0,15.0,1.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Too many ads,5
22.0,20.0,1318.7529596903971,38245.91,20.0,632.676,743.0,23.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5
30.0,20.0,274.48,29245.35,26.0,713.07,10.0,10.0,0.0,0.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,Yes,Yes,No Information Available,Poor Product Quality,4
56.0,7.0,-767.1085363649262,8257.93,20.4,1199.8991080368885,175.0,11.0,3.0,0.0,F,City,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Too many ads,4
11.0,2.0,825.97,3363.35,30.68957441357329,779.2533052910893,747.0,2.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,4
43.0,6.0,60.33,44960.67,18.0,642.6,595.0,8.0,1.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,Yes,No,Yes,Solved,Poor Product Quality,4
59.0,10.0,182.14,25624.61,27.0,697.39,323.0,7.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Too many ads,5
37.0,7.0,1042.83,17486.97,25.0,533.47,695.0,22.0,1.0,1.0,F,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,5
56.0,5.0,31.94,37799.31,28.0,755.21,426.0,9.0,4.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,3
53.0,10.0,104.03,14158.72,9.0,115.0252435896058,380.0,8.0,1.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Too many ads,5
55.0,22.0,186.68,45136.14,24.0,690.48,824.0,15.0,1.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved in Follow-up,Too many ads,4
63.0,3.0,471.23,6955.83,5.0,684.55,221.0,13.0,1.0,1.0,F,City,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Product Quality,4
55.0,19.0,107.87,2278.4,9.0,651.83,616.0,8.0,0.0,1.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,5
56.0,11.0,43.94,46127.76,21.0,679.59,455.0,15.0,0.0,1.0,M,Town,Without Offers,Desktop,Wi-Fi,Yes,Yes,Yes,Unsolved,Poor Website,4
36.0,15.0,82.49,13297.39,26.0,237.58024667739403,16.0,13.0,2.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,Yes,Solved,Poor Website,3
64.0,9.0,163.91,37356.97,20.0,712.3680660188256,344.0,1.0,5.0,1.0,M,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,3
48.0,10.0,56.81,93271.98119999998,19.0,1108.8242130560557,224.0,11.0,5.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved,Reasonable Price,1
34.0,10.0,32.01,3876.51,19.0,687.91,23.0,16.0,1.0,1.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,Yes,Solved,Poor Customer Service,5
23.0,14.0,256.03,32965.8,12.0,606.35,254.0,17.0,2.0,0.0,F,Town,Without Offers,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,Poor Customer Service,4
22.0,13.0,235.99,48304.99,24.0,596.6184118419982,211.0,2.0,1.0,1.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,Yes,No,Not Applicable,Poor Customer Service,5
45.0,11.0,306.89,46334.99,6.0,649.37,189.0,9.0,1.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5
58.0,12.0,75.28,35435.17,12.6,555.7484571252864,485.0,9.0,4.0,0.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,3
53.0,4.0,54.99,20464.97,20.0,738.01,450.0,12.0,4.0,1.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,No reason specified,3
29.0,14.0,44.49,1317.9744,16.0,797.74,319.0,19.0,5.0,0.0,M,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3
38.0,5.0,1347.72,4794.79,20.0,712.18,545.0,6.0,5.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,Yes,No,Not Applicable,Poor Product Quality,3
59.0,9.0,330.12,20914.0,16.0,645.49,855.0,20.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,5
53.0,11.0,375.67,39741.06,11.0,618.28,53.0,22.0,0.0,0.0,F,City,Gift Vouchers/Coupons,Both,Wi-Fi,No,Yes,Yes,No Information Available,Poor Product Quality,4
44.0,6.0,48.24,24340.38,14.0,719.91,748.0,12.0,3.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Unsolved,No reason specified,3
57.0,12.0,33.99,62516.02,8.0,765.02,1003.0,13.0,4.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,User Friendly Website,2
40.0,20.0,305.5,84928.85,6.0,239.555610745788,954.0,1.0,5.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Quality Customer Care,1
38.0,16.0,33.21,14832.78,12.0,607.006670035353,611.0,2.0,3.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Product Quality,4
60.0,9.0,119.77,45952.54,14.0,761.37,718.0,16.0,5.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved,Poor Customer Service,3
43.0,22.0,244.71,23238.29,13.2,725.94,665.0,19.0,3.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,Yes,Solved,Poor Customer Service,3
41.0,13.0,151.99,58822.77,18.0,731.23,482.0,13.0,3.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,User Friendly Website,2
20.0,17.0,-549.0524254061413,11292.83,17.0,556.35,84.0,6.0,1.0,1.0,M,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,5
42.0,6.0,281.47,44643.73,8.0,773.6,828.0,19.0,3.0,0.0,M,Town,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,Yes,Yes,Solved,Poor Website,3
31.0,18.0,78.56,21626.71,25.0,605.9554071448788,327.0,15.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Poor Website,5
14.0,10.0,105.02,4050.97,26.0,690.06,456.0,17.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Product Quality,5
29.0,17.0,321.73,17744.1,14.0,767.83,711.0,16.0,3.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,3
22.0,13.0,33.42,33906.6,22.0,682.18,410.0,16.0,1.0,1.0,F,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Too many ads,4
46.0,18.0,33.38,21903.28,7.0,998.0952939442896,599.0,14.0,5.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Too many ads,3
55.0,5.0,35.17,29468.0,13.0,707.48,544.0,14.0,3.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,3
10.0,23.0,228.59,7361.08,29.0,630.83,70.0,7.0,3.0,0.0,F,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Product Quality,4
57.0,9.0,-494.5967434601683,27745.14,6.0,501.37,703.0,21.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No,Yes,No Information Available,Poor Customer Service,5
48.0,15.0,167.19,19285.38,6.0,793.15,14.0,18.0,2.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
57.0,14.0,33.27,5832.37,25.0,607.43,945.0,14.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,5
20.0,7.0,383.42,36759.68,10.0,796.17,900.0,6.0,4.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,3
30.0,6.0,63.59,49050.2,28.0,700.55,109.0,10.0,1.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,Yes,Unsolved,Poor Product Quality,4
39.0,5.0,647.44,44830.68,5.0,620.0,1046.0,9.0,1.0,1.0,M,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Too many ads,4
45.0,7.0,319.43,84017.89,4.0,775.73,461.0,11.0,2.0,0.0,F,City,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No,No,Not Applicable,Quality Customer Care,2
42.0,20.0,31.89,49068.42,7.0,687.588,24.0,21.0,3.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,3
49.0,17.0,93.76,30347.86,29.0,706.82,1082.0,19.0,2.0,1.0,M,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Unsolved,Poor Website,3
37.0,5.0,33.92,49046.01,14.0,849.2989900974738,238.0,1.0,1.0,1.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Customer Service,4
59.0,19.0,527.56,14041.01,7.0,501.9,660.0,10.0,0.0,1.0,F,City,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,Yes,No,Not Applicable,Too many ads,5
24.0,10.0,382.73,12438.25,29.0,721.98,18.0,12.0,5.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,3
39.0,8.0,45.2,49200.74,13.0,991.6929009955064,687.0,0.0,3.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved,Poor Product Quality,4
55.0,6.0,437.46,15761.31,20.0,693.24,236.0,23.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Both,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,5
59.0,16.0,37.98,35371.12,12.2,637.78,266.0,19.0,1.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Website,5
40.0,18.0,48.14,50140.3,14.0,738.71,956.0,14.0,2.0,0.0,F,Town,Without Offers,Desktop,Wi-Fi,No,Yes,Yes,Solved,Quality Customer Care,2
45.0,8.0,95.43,19959.99,21.0,722.82,13.0,4.0,5.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,3
54.0,12.8,39.49,7822.5,11.0,716.16,411.0,14.0,5.0,1.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,3
41.0,10.0,1110.1895313975767,49615.92,24.0,786.64,942.0,1.0,5.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Solved,Poor Customer Service,3
45.0,6.0,181.32,15575.59,16.2,647.766753917687,978.0,22.0,5.0,1.0,F,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Customer Service,3
33.0,14.0,309.43,31338.88,15.0,671.11,261.0,16.0,3.0,0.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,4
36.0,4.0,31.04,48051.21,19.0,635.0,115.0,10.0,3.0,1.0,F,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,4
28.0,10.0,87.81,18070.29,24.0,671.89,605.0,12.0,1.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,5
21.0,15.0,72.43,33047.8,41.162663684412784,794.6,829.0,8.0,4.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,No reason specified,3
19.0,20.0,64.06,16630.21,14.129849074898067,686.26,700.0,19.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,4
34.0,13.0,173.51,22028.43,23.0,659.53,896.0,3.0,2.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Poor Product Quality,4
35.0,17.0,141.89,27697.56,16.336192029881747,995.0786943301276,349.0,23.0,3.0,0.0,F,Village,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,No reason specified,4
49.0,5.0,132.52,41439.9,6.0,520.27,840.0,1.0,0.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Too many ads,5
60.0,15.0,262.35,61803.51,12.0,816.75,1017.0,21.0,4.0,0.0,M,City,Without Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Products always in Stock,1
23.0,10.0,34.53,42447.48,22.0,589.26,1084.0,5.0,1.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,No Information Available,No reason specified,5
42.0,14.0,1086.01,37893.72,17.0,602.01,604.0,0.0,0.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,Too many ads,5
11.0,16.0,708.92,6281.17,7.0,616.8,932.0,14.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,4
29.0,8.0,31.39,47083.96,29.0,1221.5996071258494,845.0,13.0,2.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,3
15.0,15.0,400.67,3168.53,22.0,712.0,680.0,0.0,2.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Too many ads,4
15.0,14.2,33.58,45141.32,16.0,797.98,1001.0,1.0,3.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,3
37.0,11.0,706.17,16237.89,11.0,503.05,801.0,3.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,Yes,Yes,Solved,No reason specified,5
12.0,3.0,443.83,21116.07,9.0,779.48,202.0,9.0,5.0,0.0,M,Village,Without Offers,Both,Mobile_Data,Yes,No,Yes,No Information Available,Too many ads,3
34.0,21.0,-497.0021026473704,21671.07,6.0,634.42,1000.0,20.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5
37.0,12.0,553.84,68133.97,9.0,755.7,74.0,10.0,5.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Products always in Stock,2
33.0,20.0,129.34,2229.01,19.0,761.84,211.0,12.0,3.0,1.0,F,City,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Products always in Stock,1
41.0,13.0,37.14,18178.32,12.0,789.19,197.0,19.0,5.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,3
60.0,5.0,123.97,73961.1,16.0,773.04,580.0,17.0,3.0,0.0,F,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Quality Customer Care,1
15.0,11.0,43.56,34045.87,5.0,760.12,909.0,4.0,5.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,No reason specified,3
14.0,11.0,68.32,18310.9,18.0,581.1,30.0,12.0,0.0,0.0,F,City,Without Offers,Desktop,Fiber_Optic,No,Yes,Yes,No Information Available,Poor Website,5
24.0,14.0,148.84,23663.39,19.0,231.97622634400943,549.0,2.0,5.0,1.0,F,City,Without Offers,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,User Friendly Website,1
39.0,7.0,164.57,39530.8,11.0,773.58,401.0,12.0,5.0,1.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,User Friendly Website,2
64.0,12.0,362.36,24755.81,19.0,718.82,187.0,23.0,4.0,0.0,F,Town,Without Offers,Both,Mobile_Data,Yes,No,Yes,Unsolved,Poor Product Quality,3
13.0,5.0,118.19,93271.98119999998,2.0,783.56,581.0,17.0,3.0,1.0,F,Village,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,Unsolved,Quality Customer Care,2
41.0,16.0,45.81,42093.79,24.0,794.42,332.0,18.0,5.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,3
11.0,16.0,399.65,41858.41,20.0,551.76,512.0,16.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,5
13.0,8.0,34.74,11912.6,16.4,628.97,761.0,10.0,2.0,1.0,F,City,Without Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,4
23.0,18.0,125.19,41960.32,42.3867537120143,663.07,716.0,11.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,4
13.0,17.0,256.86,41228.27,27.0,750.26,277.0,13.0,4.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,No Information Available,Poor Product Quality,3
14.0,16.0,33.74,10355.41,10.0,612.5,696.0,23.0,0.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Poor Customer Service,4
54.0,13.0,123.01,23784.91,16.0,542.76,21.0,15.0,0.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,5
16.0,20.0,79.7,42967.33,8.0,511.89,19.0,4.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,5
31.0,11.0,857.18,8295.12,28.0,717.9359999999999,1041.0,0.0,3.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,4
60.0,12.0,34.37,93271.98119999998,15.0,732.768849331154,503.0,6.0,5.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Solved,Products always in Stock,1
40.0,12.0,-860.3416036249977,49483.65,25.0,753.76,302.0,11.0,4.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3
33.0,16.0,160.47,33049.69,9.0,710.18,247.0,0.0,3.0,1.0,M,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,4
60.0,10.0,-785.2971410811449,14891.73,23.0,758.86,611.0,19.0,4.0,0.0,F,City,Without Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,3
34.0,8.0,997.15,11120.07,12.0,798.88,515.0,15.0,4.0,1.0,M,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Quality Customer Care,1
45.0,7.0,39.31,45874.63,11.0,749.6715660885135,641.0,5.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,4
47.0,11.0,348.48,10256.12,17.0,738.2,125.0,19.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,2
17.0,2.0,510.99,4072.02,22.0,1256.5952204788814,284.0,17.0,3.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,Yes,Yes,Solved in Follow-up,Poor Website,3
26.0,17.0,32.83,14610.27,7.0,747.1580910707501,202.0,4.0,0.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,Yes,No Information Available,No reason specified,4
16.0,13.4,32.04,44021.13,18.0,745.15,724.0,21.0,4.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,3
56.0,5.0,732.71,47547.72,15.0,936.3622800699138,526.0,2.0,1.0,1.0,M,Town,Without Offers,Desktop,Mobile_Data,Yes,Yes,Yes,Unsolved,Poor Product Quality,4
43.0,14.0,34.03,36729.8,12.0,370.6348472577871,1006.0,11.0,1.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5
